season,date,home_team,away_team,home_goals,away_goals,home_xg,away_xg,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_ppda,away_ppda,home_deep,away_deep,Result,home_points,away_points,home_rolling_goals_created,away_rolling_goals_created,home_rolling_goals_conceded,away_rolling_goals_conceded,home_rolling_xg_created,away_rolling_xg_created,home_rolling_xg_conceded,away_rolling_xg_conceded,home_rolling_ppda_created,away_rolling_ppda_created,home_rolling_ppda_conceded,away_rolling_ppda_conceded,home_rolling_winrate,away_rolling_winrate,home_rolling_xg_home_only,away_rolling_xg_away_only,home_rolling_goals_home_only,away_rolling_goals_away_only,points_diff,rolling_xG_diff,rolling_ppda_diff,rolling_goals_diff,rolling_winrate_diff,home_squad_value,away_squad_value,squad_value_ratio,squad_value_diff,target
2024/25,2025-03-08,Rennes,Paris Saint Germain,1,4,2.1092,3.3983,13,19,3,9,14.3929,7.2963,7,13,A,29.0,62.0,1.6,3.4,0.4,1.2,2.16198,3.2731400000000006,1.2479200000000001,1.07838,9.41128,8.01306,12.318299999999999,27.543600000000005,0.8,1.0,1.58728,2.7214199999999997,0.8,3.0,-33.0,-1.1111600000000008,1.3982200000000002,-1.7999999999999998,-0.19999999999999996,294700000.0,1140000000.0,0.2585087719298246,-845300000.0,2
2024/25,2025-03-08,Lille,Montpellier,1,0,1.7771,0.3059,18,10,8,3,4.5,37.3,10,2,H,41.0,15.0,2.0,0.2,1.6,2.8,1.89202,1.39042,2.11052,2.52202,9.394079999999999,16.735400000000002,13.109379999999998,8.09888,0.6,0.0,1.59878,1.38258,2.0,0.4,26.0,0.5016,-7.341320000000003,1.8,0.6,336600000.0,65849999.99999999,5.111617312072894,270750000.0,0
2024/25,2025-03-09,Le Havre,Saint-Etienne,1,1,2.1548,1.3916,13,12,7,3,19.8,7.4231,3,10,D,20.0,19.0,1.8,1.2,2.4,3.4,1.43512,1.2632,1.8801200000000002,3.6709400000000003,15.74112,13.62172,9.08962,11.10294,0.4,0.0,1.144,1.02484,0.6,1.0,1.0,0.17191999999999985,2.1194000000000006,0.6000000000000001,0.4,70550000.0,81600000.0,0.8645833333333334,-11050000.0,1
2024/25,2025-03-09,Brest,Angers,2,0,4.5361,0.4892,19,7,7,1,11.08,25.5,4,1,H,33.0,27.0,1.4,1.0,1.8,2.0,1.50018,1.6233,1.8433199999999998,2.65448,21.25588,17.271359999999998,12.32924,8.71984,0.2,0.2,1.80124,1.9107599999999998,2.6,1.4,6.0,-0.1231199999999999,3.9845200000000034,0.3999999999999999,0.0,110650000.0,51650000.0,2.142303969022265,59000000.0,0
2024/25,2025-03-09,Reims,Auxerre,0,2,1.8371,1.876,18,13,4,9,7.0385,11.4,1,7,A,22.0,28.0,0.2,1.8,2.2,1.8,0.8438800000000001,1.57994,2.83442,1.59252,15.97548,17.959960000000002,13.174940000000001,10.14106,0.0,0.2,1.3981400000000002,1.0952600000000001,0.8,1.0,-6.0,-0.7360599999999998,-1.9844800000000031,-1.6,-0.2,152500000.0,86900000.0,1.754890678941312,65600000.0,2
2024/25,2025-03-09,Nantes,Strasbourg,0,1,0.6613,1.1702,11,9,2,1,22.5333,14.0625,8,4,A,24.0,37.0,1.2,1.0,2.6,0.2,1.8649,1.69118,2.65712,1.1205599999999998,15.0856,15.08284,9.18346,17.45092,0.4,0.6,2.09102,1.43624,1.4,1.2,-13.0,0.1737200000000001,0.0027600000000003178,0.19999999999999996,-0.19999999999999996,114650000.0,307850000.0,0.3724216339126198,-193200000.0,2
2024/25,2025-03-09,Nice,Lyon,0,2,1.5059,0.7802,18,8,4,5,20.087,9.7273,6,2,A,46.0,39.0,2.2,2.8,0.6,1.6,2.13292,1.9970400000000001,0.8742199999999999,1.9810199999999998,11.23844,17.28278,11.537180000000001,12.9028,0.8,0.6,2.284,1.53736,2.2,1.8,7.0,0.13587999999999978,-6.044339999999998,-0.5999999999999996,0.20000000000000007,227050000.0,309850000.0,0.7327739228659028,-82800000.0,2
2024/25,2025-03-14,Nice,Auxerre,1,1,2.2914,0.6061,20,10,6,4,7.8438,8.2581,19,2,D,46.0,31.0,2.0,1.8,0.8,1.0,2.13142,1.6276199999999998,0.8593399999999999,1.54444,13.186599999999999,17.867240000000002,11.39692,10.407300000000001,0.8,0.4,2.12998,1.44454,1.8,1.4,15.0,0.5038,-4.680640000000004,0.19999999999999996,0.4,227050000.0,86900000.0,2.6127733026467204,140150000.0,1
2024/25,2025-03-15,Nantes,Lille,1,0,2.0099,2.4504,10,13,3,4,49.5,6.6552,5,15,H,24.0,44.0,0.8,1.4,2.6,1.4,1.71386,1.6978000000000002,2.69898,1.75102,16.2856,9.32938,9.4293,17.6512,0.2,0.6,1.8813400000000002,1.7211199999999998,1.2,1.0,-20.0,0.01605999999999974,6.956219999999998,-0.5999999999999999,-0.39999999999999997,114650000.0,336600000.0,0.34061200237670824,-221950000.0,0
2024/25,2025-03-15,Angers,Monaco,0,2,0.4978,2.0355,6,16,2,5,14.9474,9.3333,2,14,A,27.0,44.0,0.8,2.6,2.2,1.6,1.3664800000000001,3.14418,3.1231999999999998,1.5064400000000002,19.66548,8.9007,8.29584,15.33038,0.2,0.4,1.12466,2.35998,1.0,1.2,-17.0,-1.7776999999999998,10.764779999999998,-1.8,-0.2,51650000.0,411150000.0,0.1256232518545543,-359500000.0,2
2024/25,2025-03-15,Lens,Rennes,1,0,0.6438,0.6536,9,12,4,5,9.1724,7.0938,6,7,H,36.0,29.0,1.0,1.6,2.2,1.2,1.32384,2.43116,2.5050800000000004,1.7287,10.51682,10.425,12.50918,10.988679999999999,0.2,0.6,1.39632,2.04166,1.0,2.0,7.0,-1.1073200000000003,0.09181999999999846,-0.6000000000000001,-0.39999999999999997,221450000.0,294700000.0,0.7514421445537836,-73250000.0,0
2024/25,2025-03-16,Paris Saint Germain,Marseille,3,1,2.6086,0.7343,16,11,5,2,10.0,16.069,6,6,H,65.0,49.0,3.2,1.8,1.0,1.0,3.1630000000000003,2.76936,1.3729200000000001,1.08854,7.541879999999999,5.49308,21.92218,22.8502,1.0,0.6,3.24024,2.1373800000000003,2.8,1.2,16.0,0.39364000000000043,2.048799999999999,1.4000000000000001,0.4,1140000000.0,358000000.0,3.184357541899441,782000000.0,0
2024/25,2025-03-16,Lyon,Le Havre,4,2,3.5865,1.5611,16,14,7,5,5.2424,19.6111,15,2,H,42.0,21.0,2.8,1.8,1.0,2.4,1.7854599999999998,1.42758,1.55826,1.8037800000000002,11.67268,17.061120000000003,15.303539999999998,7.86836,0.8,0.4,1.65054,1.55142,1.8,1.8,21.0,0.35787999999999975,-5.388440000000003,0.9999999999999998,0.4,309850000.0,70550000.0,4.391920623671155,239300000.0,0
2024/25,2025-03-16,Brest,Reims,0,0,0.338,0.9853,11,12,0,2,5.72,22.6875,2,2,D,36.0,22.0,1.4,0.0,0.8,2.2,2.2801,1.01912,1.15136,2.92632,14.971879999999999,14.816520000000002,15.4988,12.14828,0.4,0.0,2.1276200000000003,0.6161399999999999,2.4,0.4,14.0,1.26098,0.1553599999999964,1.4,0.4,110650000.0,152500000.0,0.7255737704918033,-41850000.0,1
2024/25,2025-03-16,Montpellier,Saint-Etienne,0,2,1.3387,1.1379,13,11,3,6,8.6875,7.4286,6,6,A,15.0,20.0,0.2,1.2,2.6,2.8,1.2293599999999998,1.1208399999999998,2.2354399999999996,3.5522599999999995,21.2579,12.18816,7.27222,14.09824,0.0,0.0,1.6212400000000002,1.2254999999999998,0.8,1.0,-5.0,0.10851999999999995,9.06974,-1.0,0.0,65849999.99999999,81600000.0,0.806985294117647,-15750000.000000007,2
2024/25,2025-03-16,Strasbourg,Toulouse,2,1,1.9874,1.3969,11,11,3,7,12.7143,15.3571,9,4,H,40.0,34.0,1.2,2.2,0.0,1.0,1.7263399999999998,2.1314200000000003,1.1001599999999998,1.5827,15.106459999999998,16.0111,20.092720000000003,9.23426,0.8,0.4,1.8293,2.35308,1.4,2.2,6.0,-0.40508000000000055,-0.9046400000000006,-1.0000000000000002,0.4,307850000.0,121600000.0,2.531661184210526,186250000.0,0
2024/25,2025-03-28,Strasbourg,Lyon,4,2,1.7755,2.8716,14,16,7,11,19.1579,9.25,3,12,H,43.0,45.0,1.2,2.8,0.2,1.4,1.4894,1.8527999999999998,0.9830999999999998,1.8089,16.11598,11.41716,17.31798,16.25304,0.8,0.8,2.0078000000000005,1.4455200000000001,1.8,2.0,-2.0,-0.3633999999999997,4.6988199999999996,-1.5999999999999999,0.0,307850000.0,309850000.0,0.9935452638373407,-2000000.0,0
2024/25,2025-03-29,Monaco,Nice,2,1,2.5261,0.6015,17,9,6,4,5.8529,13.7368,17,2,H,47.0,47.0,2.8,1.8,0.8,1.0,3.36634,1.9149999999999998,0.9780800000000001,0.7755799999999999,7.54918,13.13536,16.74986,10.49854,0.6,0.6,3.5623400000000003,2.25486,3.8,2.4,0.0,1.4513400000000003,-5.586180000000001,0.9999999999999998,0.0,411150000.0,227050000.0,1.810834617925567,184100000.0,0
2024/25,2025-03-29,Reims,Marseille,3,1,1.0555,1.0789,7,20,5,8,27.6667,3.5417,2,14,H,23.0,49.0,0.0,1.6,1.4,1.6,1.1545999999999998,2.34106,2.34396,1.5367799999999998,16.3813,7.30688,11.98828,20.2502,0.0,0.4,1.46142,1.68722,0.8,1.0,-26.0,-1.1864600000000003,9.07442,-1.6,-0.4,152500000.0,358000000.0,0.4259776536312849,-205500000.0,0
2024/25,2025-03-29,Saint-Etienne,Paris Saint Germain,1,6,1.2764,3.9602,11,22,2,10,16.9524,12.9474,12,11,A,23.0,68.0,1.6,3.0,2.4,1.0,1.2559999999999998,3.0568,3.00602,1.3348400000000002,11.72388,7.971879999999999,13.760740000000002,21.9178,0.2,1.0,1.44078,2.9197800000000003,1.6,3.0,-45.0,-1.8008000000000002,3.7520000000000007,-1.4,-0.8,81600000.0,1140000000.0,0.07157894736842105,-1058400000.0,2
2024/25,2025-03-30,Angers,Rennes,0,3,1.0485,1.6338,9,14,4,6,33.7273,9.96,6,6,A,27.0,29.0,0.8,1.2,2.2,1.4,1.39256,1.7479,2.95514,1.7650400000000002,18.05496,9.76876,8.7625,10.873159999999999,0.2,0.4,0.84398,2.1152,0.6,2.0,-2.0,-0.35534,8.286200000000001,-0.3999999999999999,-0.2,51650000.0,294700000.0,0.17526297930098406,-243050000.0,2
2024/25,2025-03-30,Toulouse,Brest,2,4,2.4417,1.9912,17,10,4,5,13.0,9.8077,11,3,A,34.0,37.0,2.0,1.0,1.0,0.8,2.17826,1.84816,1.8368200000000001,1.0582,16.58686,12.727640000000001,9.024180000000001,17.58296,0.4,0.2,1.1680199999999998,1.8291,0.8,1.2,-3.0,0.33009999999999984,3.8592200000000005,1.0,0.2,121600000.0,110650000.0,1.0989606868504294,10950000.0,2
2024/25,2025-03-30,Auxerre,Montpellier,1,0,2.1168,0.457,21,12,6,1,7.9667,13.6842,11,5,H,32.0,15.0,1.6,0.2,0.8,2.6,1.6054799999999996,1.10066,1.7701799999999999,1.8286000000000002,16.76592,17.14924,9.4804,7.224600000000001,0.4,0.0,1.19196,1.14012,1.2,0.4,17.0,0.5048199999999996,-0.38331999999999766,1.4000000000000001,0.4,86900000.0,65849999.99999999,1.3196659073652242,21050000.000000007,0
2024/25,2025-03-30,Lille,Lens,1,0,1.9549,0.5964,11,5,5,2,13.4828,8.1,6,5,H,44.0,39.0,1.2,1.2,1.2,1.8,1.8339199999999998,1.24762,1.8222999999999998,1.9611000000000005,9.82358,9.801300000000001,23.689659999999996,12.307939999999999,0.6,0.4,1.7273800000000001,2.12892,2.0,1.2,5.0,0.5862999999999998,0.022279999999998523,0.0,0.19999999999999996,336600000.0,221450000.0,1.5199819372318808,115150000.0,0
2024/25,2025-03-30,Le Havre,Nantes,3,2,4.0138,1.0658,16,7,5,2,9.1111,12.0476,10,2,H,21.0,27.0,1.8,1.0,3.0,2.2,1.4091,1.82562,2.1671199999999997,2.6895200000000004,17.1218,23.732260000000004,8.08,7.3721000000000005,0.2,0.4,1.2582999999999998,1.21076,0.8,1.0,-6.0,-0.41652,-6.610460000000003,0.8,-0.2,70550000.0,114650000.0,0.6153510684692542,-44100000.0,0
2024/25,2025-04-04,Nice,Nantes,1,2,2.1792,0.9451,21,8,9,4,4.5833,17.0,10,1,A,47.0,27.0,1.4,1.2,1.2,1.4,1.79074,1.76556,1.16964,2.46272,14.01,22.172539999999998,8.584900000000001,7.994319999999999,0.4,0.4,2.28438,1.20936,1.4,1.2,20.0,0.02517999999999998,-8.162539999999998,0.19999999999999996,0.0,227050000.0,114650000.0,1.9803750545137375,112400000.0,2
2024/25,2025-04-05,Brest,Monaco,2,1,0.907,1.7548,13,10,4,3,12.04,6.72,5,11,H,40.0,50.0,1.4,1.8,0.8,0.8,1.8514200000000003,2.842,1.24924,0.82516,13.37252,7.51976,16.58296,15.52798,0.4,0.6,1.75502,2.0695,1.6,1.2,-10.0,-0.9905799999999998,5.85276,-0.40000000000000013,-0.19999999999999996,110650000.0,411150000.0,0.26912319104949534,-300500000.0,0
2024/25,2025-04-05,Paris Saint Germain,Angers,1,0,1.6438,0.2804,20,5,6,0,3.5278,50.8889,13,3,H,71.0,27.0,4.0,0.6,1.2,2.8,3.2622800000000005,1.1159599999999998,1.35088,2.8684400000000005,9.74708,19.50042,18.04674,9.66284,1.0,0.0,3.24272,1.93024,2.8,1.4,44.0,2.1463200000000007,-9.753339999999998,3.4,1.0,1140000000.0,51650000.0,22.07163601161665,1088350000.0,0
2024/25,2025-04-05,Lyon,Lille,2,1,1.754,0.6569,10,10,4,4,8.4857,18.2917,7,7,H,45.0,47.0,2.4,1.0,2.0,1.2,2.10896,1.6209399999999998,1.89622,1.8581600000000003,11.27828,11.037379999999999,16.76288,22.509659999999997,0.6,0.6,2.15238,1.96318,2.4,0.8,-2.0,0.48802000000000034,0.24090000000000167,1.4,0.0,309850000.0,336600000.0,0.9205288175876412,-26750000.0,0
2024/25,2025-04-06,Rennes,Auxerre,0,1,1.0643,1.106,18,11,5,3,8.1538,27.7143,11,4,A,32.0,35.0,1.8,1.4,1.0,0.4,1.9912400000000001,1.73154,1.3707799999999999,1.4666,8.96076,14.759260000000001,16.13586,10.90058,0.6,0.6,1.65598,1.2136599999999997,0.8,1.4,-3.0,0.25970000000000004,-5.798500000000001,0.40000000000000013,0.0,294700000.0,86900000.0,3.3912543153049484,207800000.0,2
2024/25,2025-04-06,Montpellier,Le Havre,0,2,0.9561,1.7298,14,13,6,4,9.4828,13.85,6,5,A,15.0,24.0,0.0,2.2,2.0,2.8,0.9242799999999998,2.1007,1.9338000000000002,2.13572,16.564339999999998,15.859800000000002,6.82906,8.616800000000001,0.0,0.4,1.59966,1.68658,0.6,2.0,-9.0,-1.17642,0.7045399999999962,-2.2,-0.4,65849999.99999999,70550000.0,0.9333805811481218,-4700000.000000007,2
2024/25,2025-04-06,Lens,Saint-Etienne,1,0,2.5042,1.6923,20,8,5,3,6.1071,12.2083,13,5,H,39.0,23.0,1.2,1.6,1.6,2.6,1.31378,1.30504,1.95638,2.60958,8.34762,9.4091,11.17116,14.920599999999999,0.4,0.2,1.2593,1.37108,1.2,1.2,16.0,0.00873999999999997,-1.0614800000000013,-0.40000000000000013,0.2,221450000.0,81600000.0,2.7138480392156863,139850000.0,0
2024/25,2025-04-06,Marseille,Toulouse,3,2,1.1322,1.3062,9,8,4,3,12.625,20.15,6,4,H,49.0,34.0,0.8,2.4,2.0,1.6,1.36836,2.42736,1.54164,1.6484999999999999,6.5855999999999995,11.925320000000003,20.07828,10.17144,0.2,0.4,3.33192,2.194,2.2,2.2,15.0,-1.0590000000000002,-5.339720000000003,-1.5999999999999999,-0.2,358000000.0,121600000.0,2.9440789473684212,236400000.0,0
2024/25,2025-04-06,Reims,Strasbourg,0,1,0.8911,2.8031,14,13,7,4,10.1111,14.6316,4,7,A,26.0,46.0,0.6,1.6,1.4,0.6,0.9522400000000001,1.4488,2.07344,1.5042999999999997,20.82298,16.11422,7.396620000000001,16.0943,0.2,0.8,1.48234,1.30472,1.0,1.0,-20.0,-0.49656,4.708760000000002,-1.0,-0.6000000000000001,152500000.0,307850000.0,0.49537112229982133,-155350000.0,2
2024/25,2025-04-11,Lens,Reims,0,2,2.7192,1.4486,37,10,14,2,6.5385,16.125,17,2,A,42.0,26.0,1.2,0.6,1.0,1.4,1.40224,1.0984,1.4443,2.02134,8.35476,19.27854,11.29282,8.80152,0.6,0.2,1.4903400000000002,0.5579799999999998,1.2,0.2,16.0,0.3038399999999999,-10.923779999999999,0.6,0.39999999999999997,221450000.0,152500000.0,1.4521311475409837,68950000.0,2
2024/25,2025-04-12,Monaco,Marseille,3,0,2.9152,0.8777,15,8,10,4,14.1923,12.8421,4,8,H,50.0,52.0,1.8,1.4,0.8,1.8,2.63694,1.3504200000000002,0.79664,1.4096600000000001,7.5741,8.0506,15.5012,17.02256,0.6,0.4,3.4471800000000004,1.4045,3.8,0.8,-2.0,1.2865199999999999,-0.4764999999999997,0.40000000000000013,0.19999999999999996,411150000.0,358000000.0,1.148463687150838,53150000.0,0
2024/25,2025-04-12,Strasbourg,Nice,2,2,0.789,1.8383,11,23,4,6,19.9286,17.0556,5,14,D,49.0,47.0,1.8,1.2,0.6,1.6,1.8523600000000002,1.79834,1.5827199999999997,1.1753,16.240540000000003,13.226659999999999,13.59888,9.884899999999998,1.0,0.2,1.7834600000000003,1.7311599999999998,2.0,1.8,2.0,0.05402000000000018,3.013880000000004,0.6000000000000001,0.8,307850000.0,227050000.0,1.3558687513763488,80800000.0,1
2024/25,2025-04-12,Toulouse,Lille,1,2,0.982,0.5997,9,6,5,3,14.0,14.8235,7,4,A,34.0,47.0,2.0,0.8,2.0,1.4,2.16704,1.5424,1.6664400000000001,1.6529399999999999,13.537140000000003,12.26094,10.487739999999999,22.91714,0.2,0.4,1.4178000000000002,1.7909,1.0,1.0,-13.0,0.6246400000000001,1.2762000000000029,1.2,-0.2,121600000.0,336600000.0,0.3612596553773024,-215000000.0,2
2024/25,2025-04-13,Saint-Etienne,Brest,3,3,1.0233,2.0138,9,14,4,6,6.2593,11.0,4,7,D,23.0,43.0,1.0,1.8,2.2,1.0,1.3034399999999997,1.9330199999999997,2.4743199999999996,1.44314,10.51972,11.262880000000001,13.48488,15.12696,0.2,0.6,1.05878,1.8527,1.2,1.6,-20.0,-0.62958,-0.7431600000000014,-0.8,-0.39999999999999997,81600000.0,110650000.0,0.737460460912788,-29050000.0,1
2024/25,2025-04-13,Le Havre,Rennes,1,5,0.718,3.7219,10,10,2,6,7.8065,19.1429,6,8,A,27.0,32.0,2.4,1.6,2.0,1.2,2.2381599999999997,1.5913799999999998,1.80538,1.55992,16.421100000000003,9.0701,8.095180000000001,18.11206,0.6,0.4,1.6926199999999998,2.14106,1.2,2.2,-5.0,0.6467799999999999,7.351000000000003,0.7999999999999998,0.19999999999999996,70550000.0,294700000.0,0.23939599592806243,-224150000.0,2
2024/25,2025-04-13,Angers,Montpellier,2,0,1.771,0.4525,10,5,4,2,15.6522,7.9677,3,1,H,27.0,15.0,0.0,0.0,2.4,2.0,0.5359400000000001,0.9321399999999999,2.8571400000000002,1.85152,27.02106,16.360899999999997,9.03736,7.89906,0.0,0.0,0.8101600000000001,0.92036,0.2,0.4,12.0,-0.3961999999999998,10.660160000000001,0.0,0.0,51650000.0,65849999.99999999,0.7843583902809417,-14199999.999999993,0
2024/25,2025-04-13,Auxerre,Lyon,1,3,1.004,3.118,14,13,3,7,21.8667,9.3913,5,12,A,38.0,48.0,1.0,2.4,0.4,1.6,1.55952,2.1073999999999997,1.43508,1.47844,13.216400000000002,8.08654,11.471340000000001,18.962880000000002,0.6,0.8,1.49504,1.73966,1.4,2.2,-10.0,-0.5478799999999997,5.1298600000000025,-1.4,-0.20000000000000007,86900000.0,309850000.0,0.2804582862675488,-222950000.0,2
2024/25,2025-04-18,Rennes,Nantes,2,1,2.5299,0.7023,19,4,5,1,5.5313,24.8462,3,0,H,35.0,30.0,1.8,1.0,1.4,1.4,1.83656,1.10404,1.38292,2.48618,11.74868,23.25254,17.143359999999998,7.6967,0.4,0.4,1.4834999999999998,1.1263200000000002,0.6,1.4,5.0,0.7325200000000001,-11.50386,0.8,0.0,294700000.0,114650000.0,2.5704317488006976,180050000.0,0
2024/25,2025-04-19,Paris Saint Germain,Le Havre,2,1,3.1923,0.7093,18,9,11,1,7.75,17.963,18,4,H,74.0,27.0,3.6,1.8,0.8,2.4,3.0418800000000004,2.0355,1.0546000000000002,2.14438,8.994299999999999,14.03574,23.33564,10.66776,1.0,0.4,2.55736,1.7736399999999999,2.6,2.2,47.0,1.0063800000000005,-5.0414400000000015,1.8,0.6,1140000000.0,70550000.0,16.158752657689583,1069450000.0,0
2024/25,2025-04-19,Monaco,Strasbourg,0,0,0.9699,0.3402,12,5,4,2,11.6897,16.8667,11,4,D,53.0,50.0,1.8,2.0,0.8,1.0,2.41784,1.70504,0.82758,1.5318399999999996,8.6697,16.09898,12.291839999999999,14.86142,0.6,0.8,3.3354600000000003,1.69436,3.8,1.0,3.0,0.7128000000000001,-7.42928,-0.19999999999999996,-0.20000000000000007,411150000.0,307850000.0,1.3355530290726003,103300000.0,1
2024/25,2025-04-19,Marseille,Montpellier,5,1,3.8223,0.3041,17,6,7,1,7.6667,27.5333,9,2,H,52.0,15.0,1.0,0.0,2.4,1.6,1.0025,0.7020399999999999,1.8250799999999998,1.7065199999999998,9.80474,15.424439999999999,16.82466,9.8795,0.2,0.0,2.9002,0.82288,2.6,0.0,37.0,0.30046000000000006,-5.619699999999998,1.0,0.2,358000000.0,65849999.99999999,5.436598329536826,292150000.0,0
2024/25,2025-04-20,Lille,Auxerre,3,1,2.9705,0.2809,15,6,9,2,7.4412,14.5,9,6,H,50.0,38.0,1.0,1.2,0.8,0.8,1.4878,1.34178,1.12964,1.7535599999999998,11.550639999999998,15.441160000000002,23.47714,9.22232,0.6,0.6,1.85992,1.3424399999999999,1.8,1.6,12.0,0.14602000000000004,-3.890520000000004,-0.19999999999999996,0.0,336600000.0,86900000.0,3.8734177215189876,249700000.0,0
2024/25,2025-04-20,Nice,Angers,2,1,2.7257,0.2786,22,5,8,2,14.0476,22.7692,17,0,H,48.0,30.0,1.0,0.4,1.8,1.6,1.68326,0.81738,1.1293000000000002,2.06034,12.6613,28.14316,12.153379999999999,8.37376,0.0,0.2,2.29824,1.2925999999999997,1.2,0.8,18.0,0.86588,-15.481860000000001,0.6,-0.2,227050000.0,51650000.0,4.395934172313649,175400000.0,0
2024/25,2025-04-20,Saint-Etienne,Lyon,2,1,1.7465,0.6323,18,14,6,2,13.1481,9.1176,5,13,H,24.0,51.0,1.4,2.6,2.2,1.6,1.3043,2.42206,2.3943399999999997,1.30068,10.05434,8.41934,11.708400000000001,19.80288,0.2,0.8,1.09622,2.0397399999999997,1.6,2.6,-27.0,-1.11776,1.6349999999999998,-1.2000000000000002,-0.6000000000000001,81600000.0,309850000.0,0.2633532354365015,-228250000.0,0
2024/25,2025-04-20,Brest,Lens,1,3,1.054,2.9855,11,17,5,9,20.6667,22.9091,7,8,A,44.0,42.0,2.2,0.6,1.2,0.6,1.9572200000000002,1.5407,1.33886,1.38776,9.92954,8.40646,14.833359999999999,10.57116,0.6,0.6,1.6785,1.6266200000000002,1.6,0.8,2.0,0.4165200000000002,1.5230800000000002,1.6,0.0,110650000.0,221450000.0,0.49966132309776473,-110800000.0,2
2024/25,2025-04-20,Reims,Toulouse,1,0,0.6595,1.3273,8,18,2,6,14.0,16.5455,4,14,H,29.0,34.0,1.0,1.4,0.8,2.4,1.24352,1.4761400000000002,1.7630400000000002,1.71362,16.725759999999998,14.080000000000002,8.36636,11.4441,0.4,0.0,1.36238,2.18202,0.8,2.6,-5.0,-0.23262000000000027,2.6457599999999957,-0.3999999999999999,0.4,152500000.0,121600000.0,1.254111842105263,30900000.0,0
2024/25,2025-04-22,Nantes,Paris Saint Germain,1,1,0.5209,2.3055,8,10,2,5,32.5385,5.6522,3,15,D,30.0,77.0,1.2,3.2,1.4,0.8,1.07688,2.9606400000000006,2.4687,1.0219200000000002,25.18542,8.3043,7.98868,23.253239999999998,0.4,1.0,2.00096,3.39722,1.0,3.8,-47.0,-1.8837600000000005,16.881120000000003,-2.0,-0.6,114650000.0,1140000000.0,0.10057017543859649,-1025350000.0,1
2024/25,2025-04-25,Paris Saint Germain,Nice,1,3,4.507,1.63,32,7,13,3,5.92,21.8667,19,5,A,78.0,51.0,2.6,1.4,0.8,1.6,2.7420800000000005,1.9272199999999997,0.7042600000000002,1.0289800000000002,7.97548,11.45342,26.88236,14.761759999999999,0.8,0.2,2.83656,1.51794,2.8,2.0,27.0,0.8148600000000008,-3.4779399999999994,1.2000000000000002,0.6000000000000001,1140000000.0,227050000.0,5.02092050209205,912950000.0,2
2024/25,2025-04-26,Le Havre,Monaco,1,1,0.8078,3.2895,9,19,3,7,10.6364,6.4828,3,10,D,27.0,54.0,1.8,1.6,2.6,0.6,1.7464,2.0403,2.5045200000000003,0.6448400000000001,13.66834,9.55764,10.73314,14.0866,0.4,0.6,1.69698,2.07054,1.4,1.2,-27.0,-0.29389999999999983,4.110700000000001,0.19999999999999996,-0.19999999999999996,70550000.0,411150000.0,0.17159187644412016,-340600000.0,1
2024/25,2025-04-26,Lyon,Rennes,4,1,2.2588,0.7816,14,10,8,4,15.5333,21.3125,11,4,H,51.0,38.0,2.4,2.0,2.0,0.8,2.39248,1.9207,1.3488,0.84372,8.2974,9.97636,18.415100000000002,20.65334,0.6,0.6,2.37936,2.51504,2.8,2.8,13.0,0.47177999999999987,-1.67896,0.3999999999999999,0.0,309850000.0,294700000.0,1.0514082117407533,15150000.0,0
2024/25,2025-04-26,Strasbourg,Saint-Etienne,3,1,2.8346,2.2201,18,17,7,6,16.2632,17.1364,12,6,H,51.0,27.0,1.8,1.6,1.0,2.2,1.5390400000000002,1.37528,1.5935599999999996,2.08984,16.659820000000003,11.199340000000001,12.6927,9.57192,0.6,0.4,1.70186,1.4712799999999997,2.0,1.0,24.0,0.16376000000000013,5.460480000000002,0.19999999999999996,0.19999999999999996,307850000.0,81600000.0,3.772671568627451,226250000.0,0
2024/25,2025-04-27,Angers,Lille,0,2,0.917,2.226,6,9,3,5,11.6667,6.0714,4,13,A,30.0,53.0,0.6,1.4,1.6,1.0,0.7752600000000001,1.72648,1.6982599999999999,1.1246399999999999,27.597,12.138879999999999,8.967279999999999,18.91714,0.2,0.6,0.8097000000000001,1.5199,0.4,1.2,-23.0,-0.95122,15.458120000000003,-0.7999999999999999,-0.39999999999999997,51650000.0,336600000.0,0.15344622697563873,-284950000.0,2
2024/25,2025-04-27,Nantes,Toulouse,0,0,1.3376,0.411,11,6,3,3,11.0,29.0,1,4,D,31.0,34.0,1.4,1.2,1.4,2.4,1.0488000000000002,1.4908200000000003,2.69576,1.274,27.18646,15.810520000000002,6.30662,12.7941,0.4,0.0,1.7791800000000002,2.21494,1.0,2.2,-3.0,-0.4420200000000001,11.375939999999998,0.19999999999999996,0.4,114650000.0,121600000.0,0.9428453947368421,-6950000.0,1
2024/25,2025-04-27,Montpellier,Reims,0,0,0.9497,1.0371,12,8,2,3,11.7407,14.3478,5,6,D,15.0,32.0,0.2,1.2,2.4,0.4,0.7016799999999999,1.0080000000000002,2.11556,1.6533000000000002,13.471100000000002,18.118059999999996,10.51284,9.39546,0.0,0.6,1.26958,0.7250199999999999,0.2,0.4,-17.0,-0.30632000000000037,-4.646959999999995,-1.0,-0.6,65849999.99999999,152500000.0,0.43180327868852453,-86650000.0,1
